date,daily_avg_temp
2025-05-23,21.32
2025-05-24,19.2
2025-05-25,15.74
2025-05-26,20.25
2025-05-27,15.48
2025-05-28,16.58
2025-05-29,16.49
2025-05-30,21.34
2025-05-31,12.86
2025-06-01,22.31
2025-06-02,25.71
2025-06-03,18.04
2025-06-04,20.29
2025-06-05,22.26
2025-06-06,23.96
2025-06-07,22.46
2025-06-08,25.65
2025-06-09,28.66
2025-06-10,25.3
2025-06-11,22.69
2025-06-12,26.38
2025-06-13,25.16
2025-06-14,26.07
2025-06-15,23.92
2025-06-16,25.32
2025-06-17,22.45
2025-06-18,20.51
2025-06-19,14.25
2025-06-20,24.51
2025-06-21,25.4
2025-06-22,24.52
2025-06-23,22.58
2025-06-24,24.41
2025-06-25,25.51
2025-06-26,24.28
2025-06-27,26.84
2025-06-28,25.04
2025-06-29,25.34
2025-06-30,26.26
2025-07-01,28.9
2025-07-02,28.59
2025-07-03,23.5
2025-07-04,22.29
2025-07-05,25.64
2025-07-06,27.88
2025-07-07,28.11
2025-07-08,27.39
2025-07-09,26.87
2025-07-10,27.51
2025-07-11,27.35
2025-07-12,19.9
2025-07-13,30.66
2025-07-14,31.38
2025-07-15,30.54
2025-07-16,28.51
2025-07-17,29.26
2025-07-18,28.85
2025-07-19,26.58
2025-07-20,29.32
2025-07-21,31.4
2025-07-22,31.68
2025-07-23,31.67
2025-07-24,32.41
2025-07-25,31.82
2025-07-26,31.85
2025-07-27,31.54
2025-07-28,29.54
2025-07-29,29.34
2025-07-30,30.48
2025-07-31,29.6
2025-08-01,26.36
2025-08-02,26.26
2025-08-03,28.57
2025-08-04,29.0
2025-08-05,30.39
2025-08-06,27.71
2025-08-07,28.89
2025-08-08,26.97
2025-08-09,19.32
2025-08-10,28.1
2025-08-11,27.73
2025-08-12,26.05
2025-08-13,26.56
2025-08-14,25.64
2025-08-15,27.19
2025-08-16,27.23
2025-08-17,24.64
2025-08-18,24.15
2025-08-19,26.43
2025-08-20,27.08
2025-08-21,22.54
2025-08-22,23.83
2025-08-23,21.88
2025-08-24,23.66
2025-08-25,24.34
2025-08-26,25.55
2025-08-27,20.87
2025-08-28,23.58
2025-08-29,23.31
2025-08-30,24.51
2025-08-31,18.71
2025-09-01,21.74
2025-09-02,22.61
2025-09-03,24.01
2025-09-04,23.43
2025-09-05,23.11
2025-09-06,20.74
2025-09-07,19.56
2025-09-08,12.82
2025-09-09,24.05
2025-09-10,23.72
2025-09-11,24.26
2025-09-12,25.0
2025-09-13,24.66
2025-09-14,24.15
2025-09-15,23.04
2025-09-16,23.5
2025-09-17,23.16
2025-09-18,24.58
2025-09-19,23.3
2025-09-20,23.4
2025-09-21,20.64
2025-09-22,20.15
2025-09-23,20.85
2025-09-24,22.39
2025-09-25,21.06
2025-09-26,22.11
2025-09-27,21.36
2025-09-28,20.93
2025-09-29,18.82
2025-09-30,20.81
2025-10-01,20.81
2025-10-02,21.18
2025-10-03,23.3
2025-10-04,23.71
2025-10-05,22.34
2025-10-06,18.6
2025-10-07,19.17
2025-10-08,19.12
2025-10-09,21.84
2025-10-10,17.06
2025-10-11,16.1
2025-10-12,17.29
2025-10-13,20.06
2025-10-14,19.78
2025-10-15,18.1
2025-10-16,5.94
2025-10-17,6.12
2025-10-18,11.2
2025-10-19,9.08
2025-10-20,9.65
2025-10-21,9.46
2025-10-22,10.9
2025-10-23,11.49
2025-10-24,11.59
2025-10-25,11.91
2025-10-26,14.28
2025-10-27,12.05
2025-10-28,13.68
2025-10-29,14.8
2025-10-30,13.55
2025-10-31,14.25
2025-11-01,11.86
2025-11-02,11.28
2025-11-03,12.15
2025-11-04,11.25
2025-11-05,13.28
2025-11-06,14.54
2025-11-07,16.42
2025-11-08,3.96
2025-11-09,3.18
2025-11-10,4.05
2025-11-11,4.61
2025-11-12,3.96
2025-11-13,9.66
2025-11-14,10.55
2025-11-15,9.81
2025-11-16,7.84
2025-11-17,8.79
2025-11-18,12.35
2025-11-19,11.75
2025-11-20,10.31
2025-11-21,1.82
2025-11-22,-0.16
2025-11-23,-0.86
2025-11-24,5.46
2025-11-25,-3.06
2025-11-26,2.42
2025-11-27,3.26
2025-11-28,5.91
2025-11-29,8.76
2025-11-30,2.08
2025-12-01,-2.65
2025-12-02,2.91
2025-12-03,-0.18
2025-12-04,1.52
2025-12-05,3.31
2025-12-06,6.19
2025-12-07,6.86
2025-12-08,6.7
2025-12-09,6.84
2025-12-10,5.68
2025-12-11,5.2
2025-12-12,-2.16
2025-12-13,-1.25
2025-12-14,5.38
2025-12-15,6.14
2025-12-16,3.47
2025-12-17,-9.3
2025-12-18,-4.16
2025-12-19,0.61
2025-12-20,6.7
2025-12-21,2.81
2025-12-22,1.84
2025-12-23,3.34
2025-12-24,-5.98
2025-12-25,-14.33
2025-12-26,-12.46
2025-12-27,-6.79
2025-12-28,-3.16
2025-12-29,-1.49
2025-12-30,-5.31
2025-12-31,-8.0
