date,daily_avg_temp
2025-04-01,8.52
2025-04-02,8.82
2025-04-03,9.62
2025-04-04,7.18
2025-04-05,6.68
2025-04-06,9.2
2025-04-07,9.51
2025-04-08,8.41
2025-04-09,8.7
2025-04-10,9.11
2025-04-11,8.21
2025-04-12,8.46
2025-04-13,11.1
2025-04-14,11.8
2025-04-15,12.77
2025-04-16,15.36
2025-04-17,9.64
2025-04-18,13.14
2025-04-19,10.12
2025-04-20,8.0
2025-04-21,5.75
2025-04-22,4.91
2025-04-23,7.11
2025-04-24,10.51
2025-04-25,11.74
2025-04-26,11.89
2025-04-27,11.5
2025-04-28,13.14
2025-04-29,13.53
2025-04-30,17.69
2025-05-01,19.65
2025-05-02,18.86
2025-05-03,20.66
2025-05-04,18.16
2025-05-05,14.21
2025-05-06,19.5
2025-05-07,19.53
2025-05-08,17.05
2025-05-09,13.1
2025-05-10,13.95
2025-05-11,14.69
2025-05-12,13.3
2025-05-13,15.17
2025-05-14,18.95
2025-05-15,13.89
2025-05-16,16.15
2025-05-17,18.44
2025-05-18,15.88
2025-05-19,11.05
2025-05-20,13.39
2025-05-21,17.26
2025-05-22,17.67
2025-05-23,18.96
2025-05-24,14.94
2025-05-25,15.59
2025-05-26,15.08
2025-05-27,17.08
2025-05-28,17.39
2025-05-29,20.14
2025-05-30,21.57
2025-05-31,19.62
2025-06-01,18.16
2025-06-02,17.91
2025-06-03,21.39
2025-06-04,20.35
2025-06-05,22.06
2025-06-06,23.25
2025-06-07,21.84
2025-06-08,24.25
2025-06-09,26.2
2025-06-10,24.49
2025-06-11,24.95
2025-06-12,23.45
2025-06-13,26.17
2025-06-14,22.0
2025-06-15,22.11
2025-06-16,23.46
2025-06-17,23.09
2025-06-18,22.39
2025-06-19,23.26
2025-06-20,23.52
2025-06-21,25.69
2025-06-22,27.88
2025-06-23,26.76
2025-06-24,19.67
2025-06-25,19.69
2025-06-26,20.42
2025-06-27,22.63
2025-06-28,23.89
2025-06-29,21.82
2025-06-30,18.9
2025-07-01,20.54
2025-07-02,23.19
2025-07-03,23.65
2025-07-04,22.55
2025-07-05,22.99
2025-07-06,24.31
2025-07-07,22.91
2025-07-08,24.65
2025-07-09,26.51
2025-07-10,22.62
2025-07-11,24.46
2025-07-12,20.86
2025-07-13,17.21
2025-07-14,19.28
2025-07-15,21.5
2025-07-16,23.99
2025-07-17,24.87
2025-07-18,24.49
2025-07-19,23.1
2025-07-20,21.59
2025-07-21,24.33
2025-07-22,22.34
2025-07-23,19.86
2025-07-24,22.05
2025-07-25,23.06
2025-07-26,24.52
2025-07-27,22.76
2025-07-28,23.08
2025-07-29,22.82
2025-07-30,23.78
2025-07-31,25.26
2025-08-01,23.76
2025-08-02,23.7
2025-08-03,23.95
2025-08-04,25.77
2025-08-05,24.52
2025-08-06,22.36
2025-08-07,23.15
2025-08-08,23.25
2025-08-09,24.15
2025-08-10,24.33
2025-08-11,23.61
2025-08-12,26.59
2025-08-13,26.65
2025-08-14,25.54
2025-08-15,24.7
2025-08-16,26.16
2025-08-17,26.02
2025-08-18,25.49
2025-08-19,25.91
2025-08-20,26.39
2025-08-21,24.61
2025-08-22,21.64
2025-08-23,24.16
2025-08-24,26.84
2025-08-25,28.22
2025-08-26,29.03
2025-08-27,25.65
2025-08-28,25.8
2025-08-29,25.05
2025-08-30,25.02
2025-08-31,25.27
2025-09-01,25.25
2025-09-02,22.1
2025-09-03,21.01
2025-09-04,21.04
2025-09-05,22.06
2025-09-06,19.69
2025-09-07,19.29
2025-09-08,21.83
2025-09-09,19.5
2025-09-10,21.34
2025-09-11,20.51
2025-09-12,18.61
2025-09-13,19.89
2025-09-14,20.48
2025-09-15,21.98
2025-09-16,20.72
2025-09-17,19.27
2025-09-18,19.76
2025-09-19,19.33
2025-09-20,17.9
2025-09-21,17.33
2025-09-22,18.25
2025-09-23,18.25
2025-09-24,19.01
2025-09-25,18.46
2025-09-26,18.1
2025-09-27,18.7
2025-09-28,18.77
2025-09-29,18.45
2025-09-30,18.2
2025-10-01,17.65
2025-10-02,18.38
2025-10-03,18.25
2025-10-04,13.16
2025-10-05,12.44
2025-10-06,12.63
2025-10-07,14.86
2025-10-08,16.01
2025-10-09,15.77
2025-10-10,15.09
2025-10-11,15.24
2025-10-12,13.74
2025-10-13,12.81
2025-10-14,10.06
2025-10-15,10.55
2025-10-16,10.48
2025-10-17,10.84
2025-10-18,13.16
2025-10-19,13.41
2025-10-20,13.83
2025-10-21,12.8
2025-10-22,10.59
2025-10-23,7.04
2025-10-24,8.01
2025-10-25,11.01
2025-10-26,11.64
2025-10-27,13.82
2025-10-28,10.66
2025-10-29,9.45
2025-10-30,10.76
2025-10-31,13.7
2025-11-01,10.56
2025-11-02,8.69
2025-11-03,3.49
2025-11-04,4.94
2025-11-05,9.84
2025-11-06,13.49
2025-11-07,12.15
2025-11-08,5.46
2025-11-09,5.39
2025-11-10,6.98
2025-11-11,8.07
2025-11-12,10.58
2025-11-13,10.45
2025-11-14,11.08
2025-11-15,9.76
2025-11-16,12.52
2025-11-17,15.01
2025-11-18,16.29
2025-11-19,8.44
2025-11-20,0.64
2025-11-21,6.96
2025-11-22,2.31
2025-11-23,0.96
2025-11-24,1.3
2025-11-25,3.71
2025-11-26,4.7
2025-11-27,1.7
2025-11-28,-1.06
2025-11-29,-1.49
2025-11-30,-0.99
2025-12-01,1.35
2025-12-02,0.95
2025-12-03,-0.81
2025-12-04,-0.36
2025-12-05,2.06
2025-12-06,4.03
2025-12-07,0.34
2025-12-08,-1.18
2025-12-09,2.14
2025-12-10,4.11
2025-12-11,3.39
2025-12-12,1.81
2025-12-13,-4.85
2025-12-14,-8.66
2025-12-15,-8.64
2025-12-16,-8.84
2025-12-17,-3.4
2025-12-18,-10.98
2025-12-19,-5.34
2025-12-20,-3.74
2025-12-21,-1.25
2025-12-22,0.92
2025-12-23,4.54
2025-12-24,0.0
2025-12-25,-1.11
2025-12-26,2.2
2025-12-27,5.0
2025-12-28,4.56
2025-12-29,-4.45
2025-12-30,-11.75
2025-12-31,-8.48
