date,daily_avg_temp
2025-07-19,26.94
2025-07-20,25.88
2025-07-21,26.85
2025-07-22,26.04
2025-07-23,25.95
2025-07-24,28.22
2025-07-25,27.55
2025-07-26,27.76
2025-07-27,27.29
2025-07-28,28.45
2025-07-29,26.53
2025-07-30,28.04
2025-07-31,28.9
2025-08-01,28.69
2025-08-02,28.41
2025-08-03,29.15
2025-08-04,29.9
2025-08-05,27.89
2025-08-06,27.89
2025-08-07,28.15
2025-08-08,26.89
2025-08-09,28.1
2025-08-10,28.04
2025-08-11,28.82
2025-08-12,29.15
2025-08-13,29.61
2025-08-14,28.36
2025-08-15,27.96
2025-08-16,28.73
2025-08-17,28.09
2025-08-18,27.56
2025-08-19,28.8
2025-08-20,30.43
2025-08-21,27.74
2025-08-22,27.54
2025-08-23,26.65
2025-08-24,26.47
2025-08-25,27.25
2025-08-26,26.51
2025-08-27,23.25
2025-08-28,26.25
2025-08-29,26.97
2025-08-30,26.46
2025-08-31,26.18
2025-09-01,25.14
2025-09-02,22.73
2025-09-03,24.9
2025-09-04,26.99
2025-09-05,24.84
2025-09-06,22.41
2025-09-07,24.48
2025-09-08,25.9
2025-09-09,26.77
2025-09-10,27.38
2025-09-11,27.49
2025-09-12,24.02
2025-09-13,25.26
2025-09-14,26.46
2025-09-15,25.74
2025-09-16,25.64
2025-09-17,27.3
2025-09-18,27.64
2025-09-19,27.5
2025-09-20,21.86
2025-09-21,19.01
2025-09-22,19.43
2025-09-23,18.41
2025-09-24,19.38
2025-09-25,22.11
2025-09-26,21.2
2025-09-27,21.3
2025-09-28,21.39
2025-09-29,21.31
2025-09-30,21.83
2025-10-01,15.04
2025-10-02,12.64
2025-10-03,15.39
2025-10-04,15.23
2025-10-05,15.2
2025-10-06,14.07
2025-10-07,15.24
2025-10-08,15.98
2025-10-09,17.12
2025-10-10,16.12
2025-10-11,16.19
2025-10-12,15.89
2025-10-13,17.52
2025-10-14,18.04
2025-10-15,16.88
2025-10-16,15.56
2025-10-17,17.93
2025-10-18,16.23
2025-10-19,15.33
2025-10-20,11.95
2025-10-21,14.74
2025-10-22,14.14
2025-10-23,10.21
2025-10-24,11.36
2025-10-25,13.36
2025-10-26,15.9
2025-10-27,14.56
2025-10-28,15.35
2025-10-29,12.97
2025-10-30,13.99
2025-10-31,14.26
2025-11-01,14.46
2025-11-02,15.82
2025-11-03,18.04
2025-11-04,11.4
2025-11-05,8.61
2025-11-06,5.85
2025-11-07,6.26
2025-11-08,8.75
2025-11-09,11.46
2025-11-10,12.81
2025-11-11,13.78
2025-11-12,11.78
2025-11-13,13.85
2025-11-14,13.78
2025-11-15,15.75
2025-11-16,14.59
2025-11-17,5.05
2025-11-18,1.51
2025-11-19,4.25
2025-11-20,6.36
2025-11-21,9.11
2025-11-22,4.35
2025-11-23,4.92
2025-11-24,5.64
2025-11-25,10.88
2025-11-26,3.14
2025-11-27,-0.52
2025-11-28,-0.99
2025-11-29,1.19
2025-11-30,2.45
2025-12-01,5.36
2025-12-02,4.74
2025-12-03,0.74
2025-12-04,1.14
2025-12-05,3.22
2025-12-06,-0.12
2025-12-07,-0.89
2025-12-08,-1.78
2025-12-09,-0.29
2025-12-10,1.9
2025-12-11,0.57
2025-12-12,0.64
2025-12-13,0.02
2025-12-14,-0.55
2025-12-15,-0.52
2025-12-16,-1.15
2025-12-17,-1.98
2025-12-18,-4.72
2025-12-19,-1.88
2025-12-20,0.8
2025-12-21,-3.58
2025-12-22,-4.53
2025-12-23,-0.46
2025-12-24,-1.11
2025-12-25,3.32
2025-12-26,-2.6
2025-12-27,-2.81
2025-12-28,-3.51
2025-12-29,1.11
2025-12-30,4.47
2025-12-31,-1.23
